SKU,Tamanho_Pedido,Loja,Data_da_Venda,Marca,Preco
HL1009,01,Recife,20170703,Motorola,1400
HL1020,03,Curitiba,20170703,Motorola,1500
HL1018,05,Sao Paulo,20170703,Xiaomi,1200
HL1018,02,Campinas,20170703,Xiaomi,1200
HL1019,01,Sao Paulo,20170703,Apple,6500
HL1008,05,Sao Paulo,20170703,Philco,2000
HL1003,05,Salvador,20170703,Samsung,4500
HL1019,01,Rio de Janeiro,20170704,Apple,6500
HL1024,01,Niteroi,20170704,Acer,2400
HL1015,04,Guarulhos,20170704,Sony,700
HL1015,04,Sao Paulo,20170704,Sony,700
HL1007,05,Porto Alegre,20170704,Dell,2300
HL1015,01,Guarulhos,20170704,Sony,700
HL1009,04,Porto Alegre,20170704,Motorola,1400
HL1018,05,Fortaleza,20170704,Xiaomi,1200
HL1023,02,Sao Paulo,20170704,Samsung,1500
HL1006,03,Nova Iguacu,20170704,Samsung,1400
HL1017,01,Rio de Janeiro,20170704,Samsung,5200
HL1018,03,Guarulhos,20170704,Xiaomi,1200
HL1018,02,Curitiba,20170704,Xiaomi,1200
HL1007,02,Recife,20170704,Dell,2300
HL1019,02,Recife,20170704,Apple,6500
HL1019,04,Sao Paulo,20170704,Apple,6500
HL1008,01,Rio de Janeiro,20170704,Philco,2000
HL1005,05,Curitiba,20170704,Canon,1500
HL1020,02,Rio de Janeiro,20170704,Motorola,1500
HL1017,03,Salvador,20170704,Samsung,5200
HL1023,05,Curitiba,20170705,Samsung,1500
HL1011,05,Sao Paulo,20170705,Samsung,2000
HL1015,02,Sao Paulo,20170705,Sony,700
HL1015,02,Sao Paulo,20170705,Sony,700
HL1001,02,Rio de Janeiro,20170705,LG,2600
HL1018,04,Porto Alegre,20170705,Xiaomi,1200
HL1016,01,Goiania,20170705,Samsung,1450
HL1009,02,Rio de Janeiro,20170705,Motorola,1400
HL1019,05,Sao Paulo,20170705,Apple,6500
HL1010,05,Sao Paulo,20170705,Apple,1900
HL1008,05,Nova Iguacu,20170705,Philco,2000
HL1016,03,Nova Iguacu,20170705,Samsung,1450
HL1009,05,Salvador,20170705,Motorola,1400
HL1018,05,Recife,20170705,Xiaomi,1200
HL1008,05,Curitiba,20170705,Philco,2000
HL1023,02,Belo Horizonte,20170705,Samsung,1500
HL1015,02,Fortaleza,20170705,Sony,700
HL1020,05,Rio de Janeiro,20170705,Motorola,1500
HL1010,01,Sao Paulo,20170705,Apple,1900
HL1007,05,Sao Paulo,20170705,Dell,2300
HL1023,03,Campinas,20170705,Samsung,1500
HL1005,03,Sao Paulo,20170705,Canon,1500
HL1008,02,Salvador,20170705,Philco,2000
HL1007,04,Porto Alegre,20170705,Dell,2300
HL1005,05,Salvador,20170705,Canon,1500
HL1018,05,Guarulhos,20170705,Xiaomi,1200
HL1023,02,Fortaleza,20170705,Samsung,1500
HL1011,02,Campinas,20170705,Samsung,2000
HL1001,02,Nova Iguacu,20170705,LG,2600
HL1001,01,Rio de Janeiro,20170705,LG,2600
HL1005,03,Campinas,20170705,Canon,1500
HL1018,05,Porto Alegre,20170705,Xiaomi,1200
HL1011,03,Fortaleza,20170705,Samsung,2000
HL1021,04,Niteroi,20170705,Samsung,3000
HL1015,05,Belo Horizonte,20170705,Sony,700
HL1005,03,Recife,20170705,Canon,1500
HL1006,05,Rio de Janeiro,20170706,Samsung,1400
HL1005,04,Fortaleza,20170706,Canon,1500
HL1009,01,Belo Horizonte,20170706,Motorola,1400
HL1001,04,Sao Paulo,20170706,LG,2600
HL1024,01,Belo Horizonte,20170706,Acer,2400
HL1012,02,Rio de Janeiro,20170706,Dell,5500
HL1005,03,Sao Paulo,20170706,Canon,1500
HL1009,04,Salvador,20170706,Motorola,1400
HL1001,04,Sao Paulo,20170706,LG,2600
HL1015,02,Sao Paulo,20170706,Sony,700
HL1015,02,Porto Alegre,20170706,Sony,700
HL1023,01,Goiania,20170706,Samsung,1500
HL1001,02,Porto Alegre,20170706,LG,2600
HL1018,03,Fortaleza,20170706,Xiaomi,1200
HL1003,01,Belo Horizonte,20170706,Samsung,4500
HL1014,04,Rio de Janeiro,20170706,Samsung,1100
HL1005,04,Sao Paulo,20170706,Canon,1500
HL1009,02,Sao Paulo,20170706,Motorola,1400
HL1021,05,Porto Alegre,20170706,Samsung,3000
HL1014,04,Belo Horizonte,20170706,Samsung,1100
HL1001,03,Recife,20170706,LG,2600
HL1009,04,Fortaleza,20170706,Motorola,1400
HL1005,03,Belo Horizonte,20170706,Canon,1500
HL1018,05,Goiania,20170706,Xiaomi,1200
HL1001,02,Sao Paulo,20170706,LG,2600
HL1001,05,Rio de Janeiro,20170706,LG,2600
HL1015,04,Sao Paulo,20170706,Sony,700
HL1006,05,Sao Paulo,20170706,Samsung,1400
HL1010,04,Belo Horizonte,20170706,Apple,1900
HL1022,01,Fortaleza,20170706,Apple,750
HL1001,04,Recife,20170706,LG,2600
HL1017,05,Belo Horizonte,20170707,Samsung,5200
HL1009,03,Rio de Janeiro,20170707,Motorola,1400
HL1014,05,Fortaleza,20170707,Samsung,1100
HL1018,01,Sao Paulo,20170707,Xiaomi,1200
HL1012,01,Belo Horizonte,20170707,Dell,5500
HL1015,05,Nova Iguacu,20170707,Sony,700
HL1002,01,Salvador,20170707,Apple,2500
HL1013,03,Goiania,20170707,Nikon,1550
HL1020,04,Guarulhos,20170707,Motorola,1500
HL1012,01,Fortaleza,20170707,Dell,5500
HL1018,01,Salvador,20170707,Xiaomi,1200
HL1013,01,Goiania,20170707,Nikon,1550
HL1015,05,Goiania,20170707,Sony,700
HL1003,05,Salvador,20170707,Samsung,4500
HL1019,05,Porto Alegre,20170707,Apple,6500
HL1008,05,Sao Paulo,20170707,Philco,2000
HL1009,04,Recife,20170707,Motorola,1400
HL1024,03,Fortaleza,20170707,Acer,2400
HL1001,04,Sao Paulo,20170707,LG,2600
HL1005,05,Campinas,20170707,Canon,1500
HL1010,02,Salvador,20170707,Apple,1900
HL1009,05,Campinas,20170707,Motorola,1400
HL1001,02,Recife,20170707,LG,2600
HL1022,01,Porto Alegre,20170707,Apple,750
HL1001,01,Curitiba,20170707,LG,2600
HL1008,01,Sao Paulo,20170707,Philco,2000
HL1003,05,Curitiba,20170707,Samsung,4500
HL1018,01,Niteroi,20170707,Xiaomi,1200
HL1009,03,Recife,20170707,Motorola,1400
HL1012,03,Goiania,20170707,Dell,5500
HL1015,04,Porto Alegre,20170707,Sony,700
HL1015,01,Nova Iguacu,20170707,Sony,700
HL1001,03,Fortaleza,20170708,LG,2600
HL1015,05,Guarulhos,20170708,Sony,700
HL1007,04,Porto Alegre,20170708,Dell,2300
HL1008,05,Porto Alegre,20170708,Philco,2000
HL1018,05,Belo Horizonte,20170708,Xiaomi,1200
HL1018,02,Nova Iguacu,20170708,Xiaomi,1200
HL1008,01,Porto Alegre,20170708,Philco,2000
HL1024,02,Sao Paulo,20170708,Acer,2400
HL1005,03,Guarulhos,20170708,Canon,1500
HL1008,02,Rio de Janeiro,20170708,Philco,2000
HL1008,04,Rio de Janeiro,20170708,Philco,2000
HL1001,03,Sao Paulo,20170708,LG,2600
HL1013,04,Salvador,20170708,Nikon,1550
HL1008,01,Fortaleza,20170708,Philco,2000
HL1021,02,Sao Paulo,20170708,Samsung,3000
HL1018,02,Fortaleza,20170708,Xiaomi,1200
HL1007,05,Recife,20170708,Dell,2300
HL1007,03,Curitiba,20170708,Dell,2300
HL1023,04,Salvador,20170708,Samsung,1500
HL1003,03,Curitiba,20170708,Samsung,4500
HL1020,05,Sao Paulo,20170709,Motorola,1500
HL1023,03,Sao Paulo,20170709,Samsung,1500
HL1024,02,Fortaleza,20170709,Acer,2400
HL1019,02,Sao Paulo,20170709,Apple,6500
HL1004,01,Recife,20170709,Apple,1750
HL1021,02,Salvador,20170709,Samsung,3000
HL1018,02,Sao Paulo,20170709,Xiaomi,1200
HL1002,05,Sao Paulo,20170709,Apple,2500
HL1023,01,Fortaleza,20170709,Samsung,1500
HL1015,03,Sao Paulo,20170709,Sony,700
HL1020,05,Salvador,20170709,Motorola,1500
HL1007,05,Salvador,20170709,Dell,2300
HL1012,03,Sao Paulo,20170709,Dell,5500
HL1009,05,Curitiba,20170709,Motorola,1400
HL1008,01,Rio de Janeiro,20170709,Philco,2000
HL1008,05,Salvador,20170709,Philco,2000
HL1005,05,Salvador,20170709,Canon,1500
HL1018,05,Fortaleza,20170709,Xiaomi,1200
HL1021,03,Nova Iguacu,20170709,Samsung,3000
HL1001,04,Guarulhos,20170709,LG,2600
HL1013,04,Curitiba,20170709,Nikon,1550
HL1014,03,Guarulhos,20170709,Samsung,1100
HL1008,05,Goiania,20170709,Philco,2000
HL1023,02,Recife,20170709,Samsung,1500
HL1012,01,Niteroi,20170709,Dell,5500
HL1015,03,Salvador,20170709,Sony,700
HL1015,01,Sao Paulo,20170709,Sony,700
HL1009,01,Recife,20170709,Motorola,1400
HL1002,02,Sao Paulo,20170709,Apple,2500
HL1013,05,Fortaleza,20170709,Nikon,1550
HL1003,05,Nova Iguacu,20170709,Samsung,4500
HL1015,02,Sao Paulo,20170709,Sony,700
HL1021,05,Belo Horizonte,20170709,Samsung,3000
HL1021,03,Sao Paulo,20170709,Samsung,3000
HL1008,04,Rio de Janeiro,20170709,Philco,2000
HL1021,05,Niteroi,20170709,Samsung,3000
HL1013,04,Rio de Janeiro,20170709,Nikon,1550
HL1006,02,Fortaleza,20170709,Samsung,1400
HL1007,04,Belo Horizonte,20170710,Dell,2300
HL1015,04,Rio de Janeiro,20170710,Sony,700
HL1008,03,Sao Paulo,20170710,Philco,2000
HL1015,05,Fortaleza,20170710,Sony,700
HL1021,04,Rio de Janeiro,20170710,Samsung,3000
HL1007,02,Recife,20170710,Dell,2300
HL1024,04,Sao Paulo,20170710,Acer,2400
HL1019,01,Recife,20170710,Apple,6500
HL1013,02,Goiania,20170710,Nikon,1550
HL1009,03,Recife,20170710,Motorola,1400
HL1014,03,Fortaleza,20170710,Samsung,1100
HL1001,02,Sao Paulo,20170710,LG,2600
HL1001,05,Fortaleza,20170710,LG,2600
HL1023,03,Curitiba,20170710,Samsung,1500
HL1012,04,Salvador,20170710,Dell,5500
HL1013,01,Porto Alegre,20170710,Nikon,1550
HL1003,04,Salvador,20170710,Samsung,4500
HL1009,03,Campinas,20170710,Motorola,1400
HL1003,01,Guarulhos,20170710,Samsung,4500
HL1015,02,Goiania,20170710,Sony,700
HL1007,02,Guarulhos,20170710,Dell,2300
HL1002,02,Curitiba,20170710,Apple,2500
HL1015,04,Guarulhos,20170710,Sony,700
HL1001,05,Goiania,20170710,LG,2600
HL1023,04,Curitiba,20170710,Samsung,1500
HL1018,05,Fortaleza,20170710,Xiaomi,1200
HL1004,05,Rio de Janeiro,20170710,Apple,1750
HL1010,01,Sao Paulo,20170710,Apple,1900
HL1008,01,Campinas,20170710,Philco,2000
HL1005,04,Salvador,20170710,Canon,1500
HL1020,02,Sao Paulo,20170711,Motorola,1500
HL1020,03,Curitiba,20170711,Motorola,1500
HL1021,05,Rio de Janeiro,20170711,Samsung,3000
HL1018,03,Fortaleza,20170711,Xiaomi,1200
HL1021,03,Rio de Janeiro,20170711,Samsung,3000
HL1007,02,Rio de Janeiro,20170711,Dell,2300
HL1012,03,Sao Paulo,20170711,Dell,5500
HL1023,04,Nova Iguacu,20170711,Samsung,1500
HL1018,04,Guarulhos,20170711,Xiaomi,1200
HL1010,04,Sao Paulo,20170711,Apple,1900
HL1008,01,Salvador,20170711,Philco,2000
HL1012,05,Campinas,20170711,Dell,5500
HL1014,02,Guarulhos,20170711,Samsung,1100
HL1006,03,Rio de Janeiro,20170711,Samsung,1400
HL1008,04,Sao Paulo,20170711,Philco,2000
HL1005,03,Nova Iguacu,20170711,Canon,1500
HL1018,01,Goiania,20170711,Xiaomi,1200
HL1013,03,Rio de Janeiro,20170711,Nikon,1550
HL1012,02,Sao Paulo,20170711,Dell,5500
HL1013,02,Goiania,20170711,Nikon,1550
HL1018,05,Sao Paulo,20170711,Xiaomi,1200
HL1008,02,Rio de Janeiro,20170711,Philco,2000
HL1018,04,Fortaleza,20170711,Xiaomi,1200
HL1023,03,Sao Paulo,20170711,Samsung,1500
HL1015,01,Recife,20170711,Sony,700
HL1012,04,Belo Horizonte,20170711,Dell,5500
HL1008,03,Sao Paulo,20170711,Philco,2000
HL1007,02,Curitiba,20170711,Dell,2300
HL1024,02,Curitiba,20170711,Acer,2400
HL1021,03,Sao Paulo,20170711,Samsung,3000
HL1009,03,Sao Paulo,20170711,Motorola,1400
HL1010,04,Recife,20170712,Apple,1900
HL1015,01,Salvador,20170712,Sony,700
HL1013,05,Porto Alegre,20170712,Nikon,1550
HL1005,03,Rio de Janeiro,20170712,Canon,1500
HL1020,02,Curitiba,20170712,Motorola,1500
HL1018,02,Recife,20170712,Xiaomi,1200
HL1009,02,Belo Horizonte,20170712,Motorola,1400
HL1021,03,Belo Horizonte,20170712,Samsung,3000
HL1023,05,Sao Paulo,20170712,Samsung,1500
HL1013,03,Sao Paulo,20170712,Nikon,1550
HL1002,04,Goiania,20170712,Apple,2500
HL1003,03,Niteroi,20170712,Samsung,4500
HL1012,04,Rio de Janeiro,20170712,Dell,5500
HL1023,05,Curitiba,20170712,Samsung,1500
HL1018,01,Recife,20170712,Xiaomi,1200
HL1009,02,Curitiba,20170712,Motorola,1400
HL1024,01,Sao Paulo,20170712,Acer,2400
HL1005,01,Sao Paulo,20170712,Canon,1500
HL1001,05,Curitiba,20170712,LG,2600
HL1023,01,Curitiba,20170712,Samsung,1500
HL1015,05,Recife,20170712,Sony,700
HL1002,03,Recife,20170712,Apple,2500
HL1024,02,Fortaleza,20170712,Acer,2400
HL1015,02,Nova Iguacu,20170712,Sony,700
HL1024,02,Recife,20170712,Acer,2400
HL1003,02,Salvador,20170712,Samsung,4500
HL1002,04,Sao Paulo,20170712,Apple,2500
HL1012,02,Guarulhos,20170712,Dell,5500
HL1007,02,Rio de Janeiro,20170712,Dell,2300
HL1024,02,Sao Paulo,20170712,Acer,2400
HL1008,04,Campinas,20170712,Philco,2000
HL1021,05,Rio de Janeiro,20170712,Samsung,3000
HL1008,01,Porto Alegre,20170712,Philco,2000
HL1015,02,Fortaleza,20170713,Sony,700
HL1004,01,Belo Horizonte,20170713,Apple,1750
HL1005,04,Sao Paulo,20170713,Canon,1500
HL1016,04,Recife,20170713,Samsung,1450
HL1009,04,Sao Paulo,20170713,Motorola,1400
HL1009,05,Salvador,20170713,Motorola,1400
HL1009,01,Rio de Janeiro,20170713,Motorola,1400
HL1015,05,Fortaleza,20170713,Sony,700
HL1009,03,Recife,20170713,Motorola,1400
HL1001,02,Sao Paulo,20170713,LG,2600
HL1021,05,Rio de Janeiro,20170713,Samsung,3000
HL1016,05,Belo Horizonte,20170713,Samsung,1450
HL1009,01,Rio de Janeiro,20170713,Motorola,1400
HL1012,02,Recife,20170713,Dell,5500
HL1009,04,Sao Paulo,20170713,Motorola,1400
HL1008,03,Guarulhos,20170713,Philco,2000
HL1021,02,Sao Paulo,20170713,Samsung,3000
HL1002,01,Sao Paulo,20170713,Apple,2500
HL1019,04,Recife,20170713,Apple,6500
HL1023,04,Sao Paulo,20170713,Samsung,1500
HL1006,02,Belo Horizonte,20170713,Samsung,1400
HL1021,01,Rio de Janeiro,20170713,Samsung,3000
HL1001,01,Porto Alegre,20170713,LG,2600
HL1019,03,Sao Paulo,20170713,Apple,6500
HL1002,01,Salvador,20170713,Apple,2500
HL1019,04,Porto Alegre,20170713,Apple,6500
HL1023,03,Belo Horizonte,20170713,Samsung,1500
HL1005,05,Salvador,20170714,Canon,1500
HL1013,04,Sao Paulo,20170714,Nikon,1550
HL1014,02,Sao Paulo,20170714,Samsung,1100
HL1005,04,Sao Paulo,20170714,Canon,1500
HL1001,05,Sao Paulo,20170714,LG,2600
HL1008,05,Nova Iguacu,20170714,Philco,2000
HL1001,03,Fortaleza,20170714,LG,2600
HL1018,02,Belo Horizonte,20170714,Xiaomi,1200
HL1001,04,Curitiba,20170714,LG,2600
HL1007,01,Salvador,20170714,Dell,2300
HL1024,03,Sao Paulo,20170714,Acer,2400
HL1021,01,Goiania,20170714,Samsung,3000
HL1013,05,Belo Horizonte,20170714,Nikon,1550
HL1013,03,Salvador,20170714,Nikon,1550
HL1005,04,Goiania,20170714,Canon,1500
HL1009,01,Niteroi,20170714,Motorola,1400
HL1023,05,Campinas,20170714,Samsung,1500
HL1023,05,Rio de Janeiro,20170714,Samsung,1500
HL1007,02,Salvador,20170714,Dell,2300
HL1009,04,Nova Iguacu,20170714,Motorola,1400
HL1009,02,Sao Paulo,20170714,Motorola,1400
HL1024,04,Belo Horizonte,20170714,Acer,2400
HL1009,05,Sao Paulo,20170714,Motorola,1400
HL1001,05,Sao Paulo,20170714,LG,2600
HL1009,04,Recife,20170714,Motorola,1400
HL1009,03,Salvador,20170715,Motorola,1400
HL1003,02,Recife,20170715,Samsung,4500
HL1016,04,Rio de Janeiro,20170715,Samsung,1450
HL1005,02,Rio de Janeiro,20170715,Canon,1500
HL1015,01,Guarulhos,20170715,Sony,700
HL1018,03,Rio de Janeiro,20170715,Xiaomi,1200
HL1023,03,Recife,20170715,Samsung,1500
HL1008,01,Sao Paulo,20170715,Philco,2000
HL1007,02,Salvador,20170715,Dell,2300
HL1021,05,Porto Alegre,20170715,Samsung,3000
HL1012,04,Recife,20170715,Dell,5500
HL1001,05,Goiania,20170715,LG,2600
HL1015,01,Fortaleza,20170715,Sony,700
HL1012,03,Campinas,20170715,Dell,5500
HL1021,03,Curitiba,20170715,Samsung,3000
HL1001,05,Rio de Janeiro,20170715,LG,2600
HL1015,04,Fortaleza,20170715,Sony,700
HL1003,02,Sao Paulo,20170715,Samsung,4500
HL1005,04,Salvador,20170715,Canon,1500
HL1008,05,Porto Alegre,20170715,Philco,2000
HL1005,01,Curitiba,20170715,Canon,1500
HL1020,01,Fortaleza,20170715,Motorola,1500
HL1014,02,Curitiba,20170715,Samsung,1100
HL1024,02,Recife,20170715,Acer,2400
HL1001,04,Sao Paulo,20170715,LG,2600
HL1011,04,Fortaleza,20170715,Samsung,2000
HL1001,05,Curitiba,20170715,LG,2600
HL1005,01,Fortaleza,20170715,Canon,1500
HL1006,05,Recife,20170715,Samsung,1400
HL1007,05,Campinas,20170715,Dell,2300
HL1002,02,Sao Paulo,20170715,Apple,2500
HL1024,01,Porto Alegre,20170715,Acer,2400
HL1008,01,Sao Paulo,20170715,Philco,2000
HL1009,03,Recife,20170715,Motorola,1400
HL1013,02,Sao Paulo,20170715,Nikon,1550
HL1005,03,Porto Alegre,20170715,Canon,1500
HL1020,05,Curitiba,20170715,Motorola,1500
HL1013,02,Nova Iguacu,20170715,Nikon,1550
HL1023,03,Salvador,20170715,Samsung,1500
HL1011,03,Campinas,20170715,Samsung,2000
HL1005,02,Sao Paulo,20170715,Canon,1500
HL1019,05,Recife,20170715,Apple,6500
HL1017,03,Rio de Janeiro,20170715,Samsung,5200
HL1001,03,Belo Horizonte,20170715,LG,2600
HL1001,02,Sao Paulo,20170715,LG,2600
HL1002,01,Porto Alegre,20170715,Apple,2500
HL1023,04,Curitiba,20170716,Samsung,1500
HL1015,03,Sao Paulo,20170716,Sony,700
HL1018,01,Recife,20170716,Xiaomi,1200
HL1022,05,Rio de Janeiro,20170716,Apple,750
HL1007,05,Sao Paulo,20170716,Dell,2300
HL1015,04,Rio de Janeiro,20170716,Sony,700
HL1002,04,Campinas,20170716,Apple,2500
HL1018,04,Salvador,20170716,Xiaomi,1200
HL1009,02,Curitiba,20170716,Motorola,1400
HL1007,02,Guarulhos,20170716,Dell,2300
HL1002,04,Niteroi,20170716,Apple,2500
HL1023,05,Sao Paulo,20170716,Samsung,1500
HL1001,03,Fortaleza,20170716,LG,2600
HL1005,02,Belo Horizonte,20170716,Canon,1500
HL1009,02,Campinas,20170716,Motorola,1400
HL1003,05,Sao Paulo,20170716,Samsung,4500
HL1006,01,Fortaleza,20170716,Samsung,1400
HL1009,03,Goiania,20170716,Motorola,1400
HL1017,04,Niteroi,20170716,Samsung,5200
HL1021,04,Sao Paulo,20170716,Samsung,3000
HL1020,05,Rio de Janeiro,20170716,Motorola,1500
HL1015,03,Recife,20170716,Sony,700
HL1002,05,Curitiba,20170716,Apple,2500
HL1020,01,Sao Paulo,20170716,Motorola,1500
HL1007,05,Sao Paulo,20170716,Dell,2300
HL1008,01,Guarulhos,20170716,Philco,2000
HL1008,03,Fortaleza,20170716,Philco,2000
HL1001,02,Recife,20170716,LG,2600
HL1015,03,Recife,20170716,Sony,700
HL1024,03,Salvador,20170716,Acer,2400
HL1008,01,Salvador,20170716,Philco,2000
HL1012,05,Sao Paulo,20170716,Dell,5500
HL1005,01,Sao Paulo,20170716,Canon,1500
HL1008,01,Salvador,20170717,Philco,2000
HL1007,05,Belo Horizonte,20170717,Dell,2300
HL1005,02,Campinas,20170717,Canon,1500
HL1019,03,Curitiba,20170717,Apple,6500
HL1009,05,Belo Horizonte,20170717,Motorola,1400
HL1002,05,Sao Paulo,20170717,Apple,2500
HL1006,03,Guarulhos,20170717,Samsung,1400
HL1001,02,Nova Iguacu,20170717,LG,2600
HL1015,03,Fortaleza,20170717,Sony,700
HL1011,01,Rio de Janeiro,20170717,Samsung,2000
HL1013,02,Niteroi,20170717,Nikon,1550
HL1001,05,Fortaleza,20170717,LG,2600
HL1001,01,Campinas,20170717,LG,2600
HL1015,05,Sao Paulo,20170717,Sony,700
HL1010,03,Rio de Janeiro,20170717,Apple,1900
HL1009,03,Rio de Janeiro,20170717,Motorola,1400
HL1009,05,Belo Horizonte,20170717,Motorola,1400
HL1015,03,Belo Horizonte,20170717,Sony,700
HL1009,02,Sao Paulo,20170717,Motorola,1400
HL1006,03,Porto Alegre,20170717,Samsung,1400
HL1001,03,Fortaleza,20170717,LG,2600
HL1020,05,Goiania,20170717,Motorola,1500
HL1002,04,Goiania,20170717,Apple,2500
HL1021,04,Goiania,20170717,Samsung,3000
HL1005,01,Belo Horizonte,20170717,Canon,1500
HL1010,04,Sao Paulo,20170718,Apple,1900
HL1007,03,Fortaleza,20170718,Dell,2300
HL1005,04,Recife,20170718,Canon,1500
HL1023,02,Sao Paulo,20170718,Samsung,1500
HL1009,02,Sao Paulo,20170718,Motorola,1400
HL1008,04,Curitiba,20170718,Philco,2000
HL1013,02,Recife,20170718,Nikon,1550
HL1007,05,Nova Iguacu,20170718,Dell,2300
HL1005,01,Porto Alegre,20170718,Canon,1500
HL1015,02,Guarulhos,20170718,Sony,700
HL1009,04,Rio de Janeiro,20170718,Motorola,1400
HL1023,02,Sao Paulo,20170718,Samsung,1500
HL1015,03,Sao Paulo,20170718,Sony,700
HL1015,03,Sao Paulo,20170718,Sony,700
HL1005,02,Fortaleza,20170718,Canon,1500
HL1001,05,Guarulhos,20170718,LG,2600
HL1001,04,Recife,20170718,LG,2600
HL1020,01,Recife,20170718,Motorola,1500
HL1008,05,Guarulhos,20170718,Philco,2000
HL1012,02,Sao Paulo,20170718,Dell,5500
HL1021,05,Sao Paulo,20170718,Samsung,3000
HL1001,01,Fortaleza,20170718,LG,2600
HL1003,02,Rio de Janeiro,20170718,Samsung,4500
HL1001,02,Salvador,20170718,LG,2600
HL1015,01,Belo Horizonte,20170718,Sony,700
HL1024,01,Fortaleza,20170718,Acer,2400
HL1019,05,Belo Horizonte,20170718,Apple,6500
HL1023,02,Campinas,20170718,Samsung,1500
HL1009,04,Recife,20170718,Motorola,1400
HL1019,04,Rio de Janeiro,20170719,Apple,6500
HL1008,04,Curitiba,20170719,Philco,2000
HL1008,05,Sao Paulo,20170719,Philco,2000
HL1001,03,Sao Paulo,20170719,LG,2600
HL1020,03,Goiania,20170719,Motorola,1500
HL1021,03,Sao Paulo,20170719,Samsung,3000
HL1019,01,Sao Paulo,20170719,Apple,6500
HL1023,03,Sao Paulo,20170719,Samsung,1500
HL1023,02,Rio de Janeiro,20170719,Samsung,1500
HL1021,04,Nova Iguacu,20170719,Samsung,3000
HL1015,03,Sao Paulo,20170719,Sony,700
HL1001,04,Rio de Janeiro,20170719,LG,2600
HL1008,04,Salvador,20170719,Philco,2000
HL1009,03,Rio de Janeiro,20170719,Motorola,1400
HL1021,03,Sao Paulo,20170719,Samsung,3000
HL1024,02,Rio de Janeiro,20170719,Acer,2400
HL1020,04,Goiania,20170719,Motorola,1500
HL1005,01,Porto Alegre,20170719,Canon,1500
HL1009,04,Fortaleza,20170719,Motorola,1400
HL1009,02,Sao Paulo,20170719,Motorola,1400
HL1001,01,Curitiba,20170719,LG,2600
HL1006,02,Sao Paulo,20170719,Samsung,1400
HL1023,02,Recife,20170719,Samsung,1500
HL1009,01,Recife,20170719,Motorola,1400
HL1002,03,Goiania,20170719,Apple,2500
HL1001,03,Curitiba,20170719,LG,2600
HL1021,03,Goiania,20170719,Samsung,3000
HL1019,03,Salvador,20170719,Apple,6500
HL1023,04,Curitiba,20170720,Samsung,1500
HL1003,02,Campinas,20170720,Samsung,4500
HL1019,05,Sao Paulo,20170720,Apple,6500
HL1013,04,Fortaleza,20170720,Nikon,1550
HL1010,03,Rio de Janeiro,20170720,Apple,1900
HL1001,01,Sao Paulo,20170720,LG,2600
HL1018,03,Nova Iguacu,20170720,Xiaomi,1200
HL1008,03,Porto Alegre,20170720,Philco,2000
HL1002,01,Nova Iguacu,20170720,Apple,2500
HL1007,03,Rio de Janeiro,20170720,Dell,2300
HL1002,03,Fortaleza,20170720,Apple,2500
HL1024,05,Campinas,20170720,Acer,2400
HL1021,01,Sao Paulo,20170720,Samsung,3000
HL1007,03,Guarulhos,20170720,Dell,2300
HL1004,04,Recife,20170720,Apple,1750
HL1001,02,Sao Paulo,20170720,LG,2600
HL1005,03,Rio de Janeiro,20170720,Canon,1500
HL1009,02,Goiania,20170720,Motorola,1400
HL1004,01,Curitiba,20170720,Apple,1750
HL1005,02,Sao Paulo,20170720,Canon,1500
HL1018,01,Guarulhos,20170720,Xiaomi,1200
HL1009,02,Goiania,20170720,Motorola,1400
HL1013,04,Sao Paulo,20170720,Nikon,1550
HL1012,05,Goiania,20170720,Dell,5500
HL1002,05,Rio de Janeiro,20170720,Apple,2500
HL1009,01,Curitiba,20170720,Motorola,1400
HL1015,02,Salvador,20170720,Sony,700
HL1019,04,Curitiba,20170720,Apple,6500
HL1002,04,Fortaleza,20170720,Apple,2500
HL1009,01,Porto Alegre,20170720,Motorola,1400
HL1015,01,Recife,20170720,Sony,700
HL1008,04,Sao Paulo,20170720,Philco,2000
HL1007,04,Sao Paulo,20170721,Dell,2300
HL1015,04,Sao Paulo,20170721,Sony,700
HL1001,04,Salvador,20170721,LG,2600
HL1021,03,Sao Paulo,20170721,Samsung,3000
HL1001,01,Salvador,20170721,LG,2600
HL1024,03,Sao Paulo,20170721,Acer,2400
HL1001,05,Fortaleza,20170721,LG,2600
HL1001,04,Guarulhos,20170721,LG,2600
HL1012,04,Guarulhos,20170721,Dell,5500
HL1020,03,Fortaleza,20170721,Motorola,1500
HL1015,04,Campinas,20170721,Sony,700
HL1008,05,Belo Horizonte,20170721,Philco,2000
HL1005,03,Fortaleza,20170721,Canon,1500
HL1009,03,Sao Paulo,20170721,Motorola,1400
HL1013,02,Sao Paulo,20170721,Nikon,1550
HL1001,05,Salvador,20170721,LG,2600
HL1005,04,Recife,20170721,Canon,1500
HL1022,05,Goiania,20170721,Apple,750
HL1015,04,Nova Iguacu,20170721,Sony,700
HL1007,03,Belo Horizonte,20170721,Dell,2300
HL1004,02,Guarulhos,20170721,Apple,1750
HL1020,04,Goiania,20170721,Motorola,1500
HL1015,01,Curitiba,20170721,Sony,700
HL1023,04,Porto Alegre,20170721,Samsung,1500
HL1012,01,Rio de Janeiro,20170721,Dell,5500
